mean_fit_time|params|mean_test_accuracy|std_test_accuracy|mean_test_f1|std_test_f1|mean_test_balanced_accuracy|std_test_balanced_accuracy|mean_test_roc_auc|std_test_roc_auc|Model|Dataset
4.209430456161499|{'criterion': 'gini', 'max_depth': 5, 'max_features': 'auto', 'n_estimators': 30, 'n_jobs': -1}|0.8696032616445756|6.98944696505515e-05|0.0006647673314339981|0.0013295346628679962|0.5001629397175671|0.00032587943513417983|0.7927423346442943|0.0036316329583697235|RandomForestClassifier()|SMOTE 15% TSNE
13.879480266571045|{'criterion': 'gini', 'max_depth': 5, 'max_features': 'auto', 'n_estimators': 100, 'n_jobs': -1}|0.8696032616445756|3.767199446321071e-05|0.0006655122466284414|0.0007113417142599336|0.5001629397175671|0.0001767124792918661|0.795903229194572|0.003534623373763878|RandomForestClassifier()|SMOTE 15% TSNE
4.260321617126465|{'criterion': 'gini', 'max_depth': 5, 'max_features': 'sqrt', 'n_estimators': 30, 'n_jobs': -1}|0.8697025541852235|0.00017975617480282244|0.0026544389130511298|0.00313477115011995|0.5006446565966309|0.0007736535273402872|0.7919434724440798|0.002873486742681309|RandomForestClassifier()|SMOTE 15% TSNE
13.93535418510437|{'criterion': 'gini', 'max_depth': 5, 'max_features': 'sqrt', 'n_estimators': 100, 'n_jobs': -1}|0.8695722327256231|1.4615064402049196e-05|9.512485136741975e-05|0.0001902497027348395|0.500023786869648|4.757373929589193e-05|0.795841407627161|0.0028138185118310732|RandomForestClassifier()|SMOTE 15% TSNE
6.846344137191773|{'criterion': 'gini', 'max_depth': 10, 'max_features': 'auto', 'n_estimators': 30, 'n_jobs': -1}|0.8945134449258054|0.001973685039103949|0.38995783012083346|0.0178057329368525|0.6243052052985224|0.007465765180764272|0.914259725503819|0.008964467939415719|RandomForestClassifier()|SMOTE 15% TSNE
22.960451936721803|{'criterion': 'gini', 'max_depth': 10, 'max_features': 'auto', 'n_estimators': 100, 'n_jobs': -1}|0.8950161078284579|0.0010923905845091082|0.39370544903065163|0.012655902032225027|0.625766760512392|0.005338160359510129|0.9159942118869953|0.007851075081046373|RandomForestClassifier()|SMOTE 15% TSNE
6.796042346954346|{'criterion': 'gini', 'max_depth': 10, 'max_features': 'sqrt', 'n_estimators': 30, 'n_jobs': -1}|0.8949850696663979|0.0015186462859235646|0.39629845163176747|0.01871463851733428|0.6270829972132332|0.008078412162823302|0.9133242502008105|0.008357184463872574|RandomForestClassifier()|SMOTE 15% TSNE
22.00410614013672|{'criterion': 'gini', 'max_depth': 10, 'max_features': 'sqrt', 'n_estimators': 100, 'n_jobs': -1}|0.8943893207771471|0.0012669567885986279|0.389227703834353|0.010502699311668166|0.6239506432030181|0.004277923856956131|0.9156394600613487|0.008643047260903074|RandomForestClassifier()|SMOTE 15% TSNE
5.615179347991943|{'criterion': 'entropy', 'max_depth': 5, 'max_features': 'auto', 'n_estimators': 30, 'n_jobs': -1}|0.8695660269418326|1.4267263589420065e-05|0.0|0.0|0.5|0.0|0.7838482794620044|0.007916363407287283|RandomForestClassifier()|SMOTE 15% TSNE
17.774267864227294|{'criterion': 'entropy', 'max_depth': 5, 'max_features': 'auto', 'n_estimators': 100, 'n_jobs': -1}|0.8695660269418326|1.4267263589420065e-05|0.0|0.0|0.5|0.0|0.7885707620638707|0.010622961301226528|RandomForestClassifier()|SMOTE 15% TSNE
5.406858158111572|{'criterion': 'entropy', 'max_depth': 5, 'max_features': 'sqrt', 'n_estimators': 30, 'n_jobs': -1}|0.8695660269418326|1.4267263589420065e-05|0.0|0.0|0.5|0.0|0.7849596994472425|0.008441127471274132|RandomForestClassifier()|SMOTE 15% TSNE
17.82097339630127|{'criterion': 'entropy', 'max_depth': 5, 'max_features': 'sqrt', 'n_estimators': 100, 'n_jobs': -1}|0.8695660269418326|1.4267263589420065e-05|0.0|0.0|0.5|0.0|0.7894745790179258|0.008449993258531917|RandomForestClassifier()|SMOTE 15% TSNE
9.332451677322387|{'criterion': 'entropy', 'max_depth': 10, 'max_features': 'auto', 'n_estimators': 30, 'n_jobs': -1}|0.8867313502659794|0.0032618912162406958|0.28700827552928054|0.05042863996793349|0.5849091818269591|0.017820171003498017|0.903616557781806|0.01089293125532031|RandomForestClassifier()|SMOTE 15% TSNE
30.091091680526734|{'criterion': 'entropy', 'max_depth': 10, 'max_features': 'auto', 'n_estimators': 100, 'n_jobs': -1}|0.8871533443339918|0.0032687241439872013|0.2892331109913059|0.047558767132392175|0.5855352538611738|0.016212917809167435|0.905184266503053|0.011724524946253038|RandomForestClassifier()|SMOTE 15% TSNE
9.236364364624023|{'criterion': 'entropy', 'max_depth': 10, 'max_features': 'sqrt', 'n_estimators': 30, 'n_jobs': -1}|0.8875753258852965|0.0023522143083911234|0.29596001043146447|0.03475508776268428|0.5877192934751504|0.012567871125199522|0.9049600734489935|0.012330102733290554|RandomForestClassifier()|SMOTE 15% TSNE
26.338050508499144|{'criterion': 'entropy', 'max_depth': 10, 'max_features': 'sqrt', 'n_estimators': 100, 'n_jobs': -1}|0.8871905609356496|0.0024856723256151893|0.29143579339698833|0.038730108505248044|0.58618329863016|0.01381870549136412|0.9058415536848067|0.011130161021310031|RandomForestClassifier()|SMOTE 15% TSNE
