mean_fit_time|params|mean_test_accuracy|std_test_accuracy|mean_test_f1|std_test_f1|mean_test_balanced_accuracy|std_test_balanced_accuracy|mean_test_roc_auc|std_test_roc_auc|Model|Dataset
0.7092581748962402|{'C': 0.01}|0.8817852918660781|0.0009611632942824123|0.3004043428497608|0.00584133099034196|0.5897290116806235|0.002213977264245917|0.8277230713219771|0.0019275442028651693|LogisticRegression()|ROS 15% PCA
0.8029160499572754|{'C': 0.1}|0.882287962663885|0.0009449383208323209|0.33102492986565124|0.0038143280892525356|0.6022111301817406|0.0015121199444897099|0.8283002908502499|0.0020159895233682803|LogisticRegression()|ROS 15% PCA
0.8570606231689453|{'C': 1}|0.8820893760420713|0.0008748005982673762|0.3332738154884754|0.004048812371146873|0.6032292765735032|0.0016681696452151174|0.8283624649780734|0.002012350337552621|LogisticRegression()|ROS 15% PCA
0.847480058670044|{'C': 10}|0.8821141991772332|0.0008480874770998064|0.33373896082868926|0.0041925662047297444|0.6034255335289854|0.0017395865277572968|0.8283685960197454|0.002007780628096149|LogisticRegression()|ROS 15% PCA
0.8476181507110596|{'C': 100}|0.8821141991772332|0.0008480874770998064|0.33373896082868926|0.0041925662047297444|0.6034255335289854|0.0017395865277572968|0.828369399141452|0.002007722804529042|LogisticRegression()|ROS 15% PCA
0.7289437294006348|{'C': 1000}|0.8821141991772332|0.0008480874770998064|0.33373896082868926|0.0041925662047297444|0.6034255335289854|0.0017395865277572968|0.8283694916791298|0.002007912975534281|LogisticRegression()|ROS 15% PCA
